0.1,0.842328204,0.884592145
0.2,0.83926433,0.874622356
0.3,0.843499175,0.867472306
0.4,0.840490697,0.863595166
0.5,0.840483817,0.863685801
0.6,0.845324224,0.867270896
0.7,0.845403451,0.863789383
0.8,0.841992096,0.860196375
0.9,0.845116644,0.865256798
1,0.844108947,0.863202417
,,
,,
0.1,,
0.2,,
0.3,,
0.4,,
0.5,,
0.6,,
0.7,,
0.8,,
0.9,,
1,,
