% data used,Accuracy,,,,,,, 
0.2,0.811933535,,,,,,,
0.4,0.822557905,,,,,,, 
0.6,0.828096677,,,,,,,
0.8,0.831117825,,,,,,,
,,,,,,,,
0.2,0.958912387,,,,,,,
0.4,0.926435045,,,,,,,
0.6,0.91591138,,,,,,,
0.8,0.901057402,,,,,,,
